330 0.97857E+06
331.6 0.97183E+06
333.2 0.96164E+06
334.8 0.96661E+06
336.4 0.96451E+06
338 0.96691E+06
339.6 0.96580E+06
341.2 0.95941E+06
342.8 0.95223E+06
344.4 0.93561E+06
346 0.92612E+06
347.6 0.92016E+06
349.2 0.91848E+06
350.8 0.92363E+06
352.4 0.92714E+06
354 0.93328E+06
355.6 0.92576E+06
357.2 0.92257E+06
358.8 0.92112E+06
360.4 0.92140E+06
362 0.92343E+06
363.6 0.92464E+06
365.2 0.92334E+06
366.8 0.92291E+06
368.4 0.92936E+06
370 0.97458E+06
371.6 0.10653E+07
373.2 0.11796E+07
374.8 0.13159E+07
376.4 0.14707E+07
378 0.17149E+07
379.6 0.17225E+07
381.2 0.21014E+07
382.8 0.17607E+07
384.4 0.21620E+07
386 0.25612E+07
387.6 0.20029E+07
389.2 0.18935E+07
390.8 0.25451E+07
392.4 0.26313E+07
394 0.25155E+07
395.6 0.19875E+07
397.2 0.17669E+07
398.8 0.24351E+07
400.4 0.27154E+07
402 0.27642E+07
403.6 0.27474E+07
405.2 0.26958E+07
406.8 0.25519E+07
408.4 0.20847E+07
410 0.15939E+07
411.6 0.21177E+07
413.2 0.24462E+07
414.8 0.25231E+07
416.4 0.24992E+07
418 0.24687E+07
419.6 0.24726E+07
421.2 0.24538E+07
422.8 0.24174E+07
424.4 0.23860E+07
426 0.23464E+07
427.6 0.23096E+07
429.2 0.22362E+07
430.8 0.21119E+07
432.4 0.17404E+07
434 0.13472E+07
435.6 0.18074E+07
437.2 0.20809E+07
438.8 0.21061E+07
440.4 0.21063E+07
442 0.21066E+07
443.6 0.20972E+07
445.2 0.20688E+07
446.8 0.20277E+07
448.4 0.19984E+07
450 0.20045E+07
451.6 0.19848E+07
453.2 0.19545E+07
454.8 0.19159E+07
456.4 0.19095E+07
458 0.18945E+07
459.6 0.18935E+07
461.2 0.18769E+07
462.8 0.18486E+07
464.4 0.18460E+07
466 0.18199E+07
467.6 0.18058E+07
469.2 0.17886E+07
470.8 0.17732E+07
472.4 0.17499E+07
474 0.17269E+07
475.6 0.17106E+07
477.2 0.16866E+07
478.8 0.16708E+07
480.4 0.16429E+07
482 0.16022E+07
483.6 0.14800E+07
485.2 0.11163E+07
486.8 0.10669E+07
488.4 0.14219E+07
490 0.15404E+07
491.6 0.15445E+07
493.2 0.15473E+07
494.8 0.15430E+07
496.4 0.15302E+07
498 0.15190E+07
499.6 0.14955E+07
501.2 0.14709E+07
502.8 0.14616E+07
