330 0.59895E+06
331.6 0.59812E+06
333.2 0.58967E+06
334.8 0.59109E+06
336.4 0.58440E+06
338 0.58316E+06
339.6 0.58356E+06
341.2 0.58184E+06
342.8 0.57589E+06
344.4 0.56898E+06
346 0.56217E+06
347.6 0.56113E+06
349.2 0.55497E+06
350.8 0.55655E+06
352.4 0.56331E+06
354 0.56288E+06
355.6 0.55680E+06
357.2 0.55386E+06
358.8 0.55401E+06
360.4 0.55571E+06
362 0.55796E+06
363.6 0.56127E+06
365.2 0.56255E+06
366.8 0.56177E+06
368.4 0.56935E+06
370 0.59651E+06
371.6 0.64963E+06
373.2 0.71538E+06
374.8 0.79217E+06
376.4 0.88292E+06
378 0.10107E+07
379.6 0.10087E+07
381.2 0.12115E+07
382.8 0.10396E+07
384.4 0.12707E+07
386 0.14536E+07
387.6 0.11761E+07
389.2 0.11232E+07
390.8 0.14713E+07
392.4 0.15169E+07
394 0.14329E+07
395.6 0.11628E+07
397.2 0.10423E+07
398.8 0.14116E+07
400.4 0.15397E+07
402 0.15559E+07
403.6 0.15535E+07
405.2 0.15243E+07
406.8 0.14456E+07
408.4 0.11930E+07
410 0.95599E+06
411.6 0.12322E+07
413.2 0.14220E+07
414.8 0.14627E+07
416.4 0.14381E+07
418 0.14193E+07
419.6 0.14098E+07
421.2 0.13914E+07
422.8 0.13644E+07
424.4 0.13467E+07
426 0.13341E+07
427.6 0.13096E+07
429.2 0.12656E+07
430.8 0.11942E+07
432.4 0.99231E+06
434 0.80286E+06
435.6 0.10353E+07
437.2 0.11843E+07
438.8 0.11975E+07
440.4 0.12009E+07
442 0.12000E+07
443.6 0.11902E+07
445.2 0.11687E+07
446.8 0.11518E+07
448.4 0.11394E+07
450 0.11450E+07
451.6 0.11317E+07
453.2 0.11195E+07
454.8 0.11035E+07
456.4 0.11009E+07
458 0.10912E+07
459.6 0.10876E+07
461.2 0.10830E+07
462.8 0.10706E+07
464.4 0.10672E+07
466 0.10550E+07
467.6 0.10439E+07
469.2 0.10368E+07
470.8 0.10232E+07
472.4 0.10163E+07
474 0.10038E+07
475.6 0.99160E+06
477.2 0.97593E+06
478.8 0.97300E+06
480.4 0.95944E+06
482 0.93568E+06
483.6 0.86666E+06
485.2 0.67761E+06
486.8 0.63346E+06
488.4 0.82124E+06
490 0.88967E+06
491.6 0.89618E+06
493.2 0.89284E+06
494.8 0.89117E+06
496.4 0.88299E+06
498 0.87169E+06
499.6 0.86055E+06
501.2 0.84333E+06
502.8 0.83643E+06
504.4 0.82884E+06
506 0.82436E+06
507.6 0.81692E+06
509.2 0.81404E+06
510.8 0.80894E+06
512.4 0.80094E+06
514 0.79304E+06
515.6 0.78234E+06
517.2 0.76755E+06
518.8 0.76563E+06
520.4 0.76444E+06
522 0.75837E+06
523.6 0.74959E+06
525.2 0.74640E+06
526.8 0.73439E+06
528.4 0.73130E+06
530 0.73294E+06
531.6 0.72053E+06
533.2 0.71358E+06
534.8 0.71456E+06
536.4 0.71096E+06
538 0.70413E+06
539.6 0.69868E+06
541.2 0.69072E+06
542.8 0.68350E+06
544.4 0.68326E+06
546 0.67863E+06
547.6 0.67219E+06
549.2 0.66705E+06
550.8 0.66135E+06
552.4 0.65390E+06
554 0.64893E+06
555.6 0.64580E+06
557.2 0.63973E+06
558.8 0.63373E+06
560.4 0.62780E+06
562 0.62309E+06
563.6 0.61728E+06
565.2 0.61153E+06
566.8 0.60306E+06
568.4 0.59857E+06
570 0.59357E+06
571.6 0.58754E+06
573.2 0.58319E+06
574.8 0.57781E+06
576.4 0.57302E+06
578 0.57038E+06
579.6 0.56724E+06
581.2 0.56568E+06
582.8 0.56361E+06
584.4 0.56105E+06
586 0.55440E+06
587.6 0.54734E+06
589.2 0.53641E+06
590.8 0.53400E+06
592.4 0.53357E+06
594 0.52680E+06
595.6 0.52205E+06
597.2 0.51974E+06
598.8 0.51553E+06
600.4 0.51137E+06
602 0.50772E+06
603.6 0.50364E+06
605.2 0.50144E+06
606.8 0.49789E+06
608.4 0.49390E+06
610 0.49041E+06
611.6 0.48606E+06
613.2 0.48263E+06
614.8 0.47572E+06
616.4 0.47151E+06
618 0.47342E+06
619.6 0.46968E+06
621.2 0.46554E+06
622.8 0.45933E+06
624.4 0.45362E+06
626 0.45172E+06
627.6 0.44041E+06
629.2 0.43696E+06
630.8 0.43676E+06
632.4 0.43655E+06
634 0.43275E+06
635.6 0.43058E+06
637.2 0.42842E+06
638.8 0.42745E+06
640.4 0.42415E+06
642 0.42010E+06
643.6 0.41801E+06
645.2 0.41289E+06
646.8 0.40783E+06
648.4 0.40396E+06
650 0.40123E+06
651.6 0.39560E+06
653.2 0.38329E+06
654.8 0.34404E+06
656.4 0.29984E+06
658 0.34353E+06
659.6 0.37554E+06
661.2 0.38278E+06
662.8 0.38305E+06
664.4 0.38191E+06
666 0.38008E+06
667.6 0.37721E+06
669.2 0.37576E+06
670.8 0.37362E+06
672.4 0.37116E+06
674 0.36906E+06
675.6 0.36596E+06
677.2 0.36390E+06
678.8 0.36053E+06
680.4 0.35784E+06
682 0.35584E+06
683.6 0.35287E+06
685.2 0.34545E+06
686.8 0.30141E+06
688.4 0.30029E+06
690 0.31069E+06
691.6 0.32323E+06
693.2 0.32802E+06
694.8 0.32802E+06
696.4 0.32923E+06
698 0.32803E+06
699.6 0.32294E+06
701.2 0.32058E+06
702.8 0.31971E+06
704.4 0.31855E+06
706 0.31624E+06
707.6 0.31510E+06
709.2 0.31252E+06
710.8 0.30997E+06
712.4 0.30745E+06
714 0.30523E+06
715.6 0.30025E+06
717.2 0.28493E+06
718.8 0.27265E+06
720.4 0.27725E+06
722 0.28612E+06
723.6 0.27633E+06
725.2 0.27359E+06
726.8 0.27415E+06
728.4 0.27320E+06
730 0.27276E+06
731.6 0.27433E+06
733.2 0.27796E+06
734.8 0.27726E+06
736.4 0.27554E+06
738 0.27536E+06
739.6 0.27392E+06
741.2 0.27274E+06
742.8 0.27132E+06
744.4 0.26965E+06
746 0.26801E+06
747.6 0.26612E+06
749.2 0.26548E+06
750.8 0.26459E+06
752.4 0.26274E+06
754 0.26114E+06
755.6 0.25908E+06
757.2 0.25586E+06
758.8 0.21447E+06
760.4 0.11085E+06
762 0.14129E+06
763.6 0.14706E+06
765.2 0.18538E+06
766.8 0.22093E+06
768.4 0.23771E+06
770 0.24291E+06
771.6 0.24346E+06
773.2 0.24291E+06
774.8 0.24146E+06
776.4 0.23716E+06
778 0.23273E+06
779.6 0.23652E+06
781.2 0.23577E+06
782.8 0.23438E+06
784.4 0.23299E+06
786 0.23119E+06
787.6 0.22856E+06
789.2 0.22576E+06
790.8 0.22547E+06
792.4 0.22456E+06
794 0.22366E+06
795.6 0.22153E+06
797.2 0.22084E+06
798.8 0.21976E+06
800.4 0.21787E+06
802 0.21641E+06
803.6 0.21535E+06
805.2 0.21449E+06
806.8 0.21345E+06
808.4 0.21202E+06
810 0.21002E+06
811.6 0.20689E+06
813.2 0.20101E+06
814.8 0.19423E+06
816.4 0.18855E+06
818 0.18867E+06
819.6 0.19055E+06
821.2 0.19263E+06
822.8 0.18157E+06
