330 0.83983E+06
331.6 0.83405E+06
333.2 0.82758E+06
334.8 0.82956E+06
336.4 0.82397E+06
338 0.81769E+06
339.6 0.80851E+06
341.2 0.80687E+06
342.8 0.79495E+06
344.4 0.78976E+06
346 0.77888E+06
347.6 0.77101E+06
349.2 0.76678E+06
350.8 0.76754E+06
352.4 0.76692E+06
354 0.76915E+06
355.6 0.76225E+06
357.2 0.75962E+06
358.8 0.75983E+06
360.4 0.76007E+06
362 0.75406E+06
363.6 0.75435E+06
365.2 0.75121E+06
366.8 0.74741E+06
368.4 0.73957E+06
370 0.75096E+06
371.6 0.78681E+06
373.2 0.85062E+06
374.8 0.92816E+06
376.4 0.10307E+07
378 0.11875E+07
379.6 0.11743E+07
381.2 0.14432E+07
382.8 0.12837E+07
384.4 0.14232E+07
386 0.17654E+07
387.6 0.14752E+07
389.2 0.12487E+07
390.8 0.17511E+07
392.4 0.18818E+07
394 0.17874E+07
395.6 0.14411E+07
397.2 0.11749E+07
398.8 0.16267E+07
400.4 0.18123E+07
402 0.18263E+07
403.6 0.18202E+07
405.2 0.17959E+07
406.8 0.17079E+07
408.4 0.14317E+07
410 0.10482E+07
411.6 0.13953E+07
413.2 0.16372E+07
414.8 0.16840E+07
416.4 0.16634E+07
418 0.16416E+07
419.6 0.16216E+07
421.2 0.16005E+07
422.8 0.15767E+07
424.4 0.15548E+07
426 0.15417E+07
427.6 0.15134E+07
429.2 0.14760E+07
430.8 0.13927E+07
432.4 0.11584E+07
434 0.86744E+06
435.6 0.11810E+07
437.2 0.13572E+07
438.8 0.13737E+07
440.4 0.13776E+07
442 0.13664E+07
443.6 0.13578E+07
445.2 0.13419E+07
446.8 0.13188E+07
448.4 0.12951E+07
450 0.13014E+07
451.6 0.12850E+07
453.2 0.12760E+07
454.8 0.12542E+07
456.4 0.12489E+07
458 0.12322E+07
459.6 0.12225E+07
461.2 0.12141E+07
462.8 0.11957E+07
464.4 0.11919E+07
466 0.11761E+07
467.6 0.11627E+07
469.2 0.11527E+07
470.8 0.11385E+07
472.4 0.11277E+07
474 0.11129E+07
475.6 0.10983E+07
477.2 0.10860E+07
478.8 0.10738E+07
480.4 0.10598E+07
482 0.10307E+07
483.6 0.95378E+06
485.2 0.72274E+06
486.8 0.68002E+06
488.4 0.91384E+06
490 0.98271E+06
491.6 0.98809E+06
493.2 0.98531E+06
494.8 0.98256E+06
496.4 0.97355E+06
498 0.96286E+06
499.6 0.94967E+06
501.2 0.93497E+06
502.8 0.92561E+06
504.4 0.91552E+06
506 0.90891E+06
507.6 0.90485E+06
509.2 0.89752E+06
510.8 0.89190E+06
512.4 0.88471E+06
514 0.87679E+06
515.6 0.86655E+06
517.2 0.85017E+06
518.8 0.84805E+06
520.4 0.84440E+06
522 0.83614E+06
523.6 0.82646E+06
525.2 0.82068E+06
526.8 0.81195E+06
528.4 0.80556E+06
530 0.80143E+06
531.6 0.78931E+06
533.2 0.78458E+06
534.8 0.78134E+06
536.4 0.77525E+06
538 0.76852E+06
539.6 0.76046E+06
541.2 0.75250E+06
542.8 0.74669E+06
544.4 0.74162E+06
546 0.73457E+06
547.6 0.72760E+06
549.2 0.72137E+06
550.8 0.71455E+06
552.4 0.70911E+06
554 0.70178E+06
555.6 0.69582E+06
557.2 0.68992E+06
558.8 0.68282E+06
